"","ratd","ratr","ratrd","Name","Name_f","Byear","PDGA","year","Age"
"3218","11-Feb-2020",1035,84,"Conrad","James",1990,17295,2020,30
"3219","12-Nov-2019",1037,78,"Conrad","James",1990,17295,2019,29
"3220","8-Oct-2019",1038,78,"Conrad","James",1990,17295,2019,29
"3221","10-Sep-2019",1039,74,"Conrad","James",1990,17295,2019,29
"3222","13-Aug-2019",1036,81,"Conrad","James",1990,17295,2019,29
"3223","9-Jul-2019",1035,83,"Conrad","James",1990,17295,2019,29
"3224","11-Jun-2019",1036,80,"Conrad","James",1990,17295,2019,29
"3225","14-May-2019",1032,77,"Conrad","James",1990,17295,2019,29
"3226","9-Apr-2019",1031,75,"Conrad","James",1990,17295,2019,29
"3227","19-Mar-2019",1033,77,"Conrad","James",1990,17295,2019,29
"3228","18-Dec-2018",1034,83,"Conrad","James",1990,17295,2018,28
"3229","28-Nov-2018",1034,81,"Conrad","James",1990,17295,2018,28
"3230","30-Oct-2018",1034,83,"Conrad","James",1990,17295,2018,28
"3231","9-Oct-2018",1034,80,"Conrad","James",1990,17295,2018,28
"3232","11-Sep-2018",1033,80,"Conrad","James",1990,17295,2018,28
"3233","21-Aug-2018",1030,80,"Conrad","James",1990,17295,2018,28
"3234","31-Jul-2018",1029,77,"Conrad","James",1990,17295,2018,28
"3235","26-Jun-2018",1027,78,"Conrad","James",1990,17295,2018,28
"3236","22-May-2018",1029,78,"Conrad","James",1990,17295,2018,28
"3237","17-Apr-2018",1030,86,"Conrad","James",1990,17295,2018,28
"3238","13-Mar-2018",1030,86,"Conrad","James",1990,17295,2018,28
"3239","12-Dec-2017",1029,90,"Conrad","James",1990,17295,2017,27
"3240","14-Nov-2017",1028,88,"Conrad","James",1990,17295,2017,27
"3241","25-Oct-2017",1028,83,"Conrad","James",1990,17295,2017,27
"3242","26-Sep-2017",1027,89,"Conrad","James",1990,17295,2017,27
"3243","22-Aug-2017",1024,91,"Conrad","James",1990,17295,2017,27
"3244","25-Jul-2017",1024,91,"Conrad","James",1990,17295,2017,27
"3245","27-Jun-2017",1024,96,"Conrad","James",1990,17295,2017,27
"3246","23-May-2017",1021,101,"Conrad","James",1990,17295,2017,27
"3247","26-Apr-2017",1017,89,"Conrad","James",1990,17295,2017,27
"3248","28-Mar-2017",1016,88,"Conrad","James",1990,17295,2017,27
"3249","24-Jan-2017",1017,84,"Conrad","James",1990,17295,2017,27
"3250","6-Dec-2016",1017,80,"Conrad","James",1990,17295,2016,26
"3251","15-Nov-2016",1017,81,"Conrad","James",1990,17295,2016,26
"3252","18-Oct-2016",1016,82,"Conrad","James",1990,17295,2016,26
"3253","20-Sep-2016",1011,81,"Conrad","James",1990,17295,2016,26
"3254","16-Aug-2016",1008,62,"Conrad","James",1990,17295,2016,26
"3255","19-Jul-2016",1004,53,"Conrad","James",1990,17295,2016,26
"3256","21-Jun-2016",1002,45,"Conrad","James",1990,17295,2016,26
"3257","17-May-2016",1000,35,"Conrad","James",1990,17295,2016,26
"3258","19-Apr-2016",1004,34,"Conrad","James",1990,17295,2016,26
"3259","22-Mar-2016",999,30,"Conrad","James",1990,17295,2016,26
"3260","8-Dec-2015",1000,29,"Conrad","James",1990,17295,2015,25
"3261","17-Nov-2015",1001,26,"Conrad","James",1990,17295,2015,25
"3262","20-Oct-2015",1009,20,"Conrad","James",1990,17295,2015,25
"3263","1-Sep-2015",999,11,"Conrad","James",1990,17295,2015,25
"3264","26-May-2015",988,8,"Conrad","James",1990,17295,2015,25
"3265","16-Dec-2014",989,12,"Conrad","James",1990,17295,2014,24
"3266","30-Sep-2014",986,10,"Conrad","James",1990,17295,2014,24
"3267","18-Feb-2014",1008,35,"Conrad","James",1990,17295,2014,24
"3268","1-Oct-2013",1008,33,"Conrad","James",1990,17295,2013,23
"3269","13-Aug-2013",1008,32,"Conrad","James",1990,17295,2013,23
"3270","2-Jul-2013",1011,29,"Conrad","James",1990,17295,2013,23
"3271","21-May-2013",1003,13,"Conrad","James",1990,17295,2013,23
"3272","23-Apr-2013",1014,10,"Conrad","James",1990,17295,2013,23
"3273","14-Aug-2012",1016,9,"Conrad","James",1990,17295,2012,22
"3274","30-Aug-2011",1002,21,"Conrad","James",1990,17295,2011,21
"3275","12-Jul-2011",1003,33,"Conrad","James",1990,17295,2011,21
"3276","14-Dec-2010",997,37,"Conrad","James",1990,17295,2010,20
"3277","26-Oct-2010",998,36,"Conrad","James",1990,17295,2010,20
"3278","31-Aug-2010",1001,27,"Conrad","James",1990,17295,2010,20
"3279","20-Jul-2010",995,37,"Conrad","James",1990,17295,2010,20
"3280","22-Jun-2010",996,36,"Conrad","James",1990,17295,2010,20
"3281","26-Jan-2010",979,35,"Conrad","James",1990,17295,2010,20
"3282","20-Oct-2009",981,35,"Conrad","James",1990,17295,2009,19
"3283","1-Sep-2009",985,38,"Conrad","James",1990,17295,2009,19
"3284","21-Jul-2009",988,34,"Conrad","James",1990,17295,2009,19
"3285","19-May-2009",989,28,"Conrad","James",1990,17295,2009,19
"3286","25-Nov-2008",997,24,"Conrad","James",1990,17295,2008,18
"3287","9-Sep-2008",993,27,"Conrad","James",1990,17295,2008,18
"3288","24-Jun-2008",970,19,"Conrad","James",1990,17295,2008,18
"3289","13-Nov-2007",965,23,"Conrad","James",1990,17295,2007,17
"3290","28-Aug-2007",954,14,"Conrad","James",1990,17295,2007,17
"3291","26-Jun-2007",958,33,"Conrad","James",1990,17295,2007,17
"3292","10-Apr-2007",956,35,"Conrad","James",1990,17295,2007,17
"3293","19-Dec-2006",953,37,"Conrad","James",1990,17295,2006,16
"3294","19-Sep-2006",948,38,"Conrad","James",1990,17295,2006,16
"3295","27-Jun-2006",936,42,"Conrad","James",1990,17295,2006,16
"3296","18-Apr-2006",931,42,"Conrad","James",1990,17295,2006,16
"3297","15-Dec-2005",930,37,"Conrad","James",1990,17295,2005,15
"3298","15-Sep-2005",926,32,"Conrad","James",1990,17295,2005,15
"3299","15-Jul-2005",911,14,"Conrad","James",1990,17295,2005,15
"3300","7-Jun-2005",848,9,"Conrad","James",1990,17295,2005,15
"3301","15-Feb-2005",829,10,"Conrad","James",1990,17295,2005,15
"3302","15-Dec-2004",805,8,"Conrad","James",1990,17295,2004,14
"3303","15-Sep-2004",809,4,"Conrad","James",1990,17295,2004,14
"3304","15-Feb-2004",809,4,"Conrad","James",1990,17295,2004,14
"3305","15-Dec-2003",809,4,"Conrad","James",1990,17295,2003,13
"11473","10-Oct-2023",962,1,"M�kkelgjerd","Espen",1979,17666,2023,44
"11474","10-Aug-2021",963,12,"M�kkelgjerd","Espen",1979,17666,2021,42
"11475","13-Oct-2020",961,14,"M�kkelgjerd","Espen",1979,17666,2020,41
"11476","11-Aug-2020",951,8,"M�kkelgjerd","Espen",1979,17666,2020,41
"11477","14-Jul-2020",969,8,"M�kkelgjerd","Espen",1979,17666,2020,41
"11478","10-Mar-2020",968,12,"M�kkelgjerd","Espen",1979,17666,2020,41
"11479","8-Oct-2019",970,23,"M�kkelgjerd","Espen",1979,17666,2019,40
"11480","9-Jul-2019",970,23,"M�kkelgjerd","Espen",1979,17666,2019,40
"11481","11-Jun-2019",972,32,"M�kkelgjerd","Espen",1979,17666,2019,40
"11482","14-May-2019",974,30,"M�kkelgjerd","Espen",1979,17666,2019,40
"11483","29-Jan-2019",970,28,"M�kkelgjerd","Espen",1979,17666,2019,40
"11484","30-Oct-2018",972,27,"M�kkelgjerd","Espen",1979,17666,2018,39
"11485","11-Sep-2018",977,29,"M�kkelgjerd","Espen",1979,17666,2018,39
"11486","21-Aug-2018",977,24,"M�kkelgjerd","Espen",1979,17666,2018,39
"11487","31-Jul-2018",981,26,"M�kkelgjerd","Espen",1979,17666,2018,39
"11488","26-Jun-2018",976,26,"M�kkelgjerd","Espen",1979,17666,2018,39
"11489","25-Oct-2017",987,29,"M�kkelgjerd","Espen",1979,17666,2017,38
"11490","26-Sep-2017",984,25,"M�kkelgjerd","Espen",1979,17666,2017,38
"11491","22-Aug-2017",982,24,"M�kkelgjerd","Espen",1979,17666,2017,38
"11492","25-Jul-2017",976,19,"M�kkelgjerd","Espen",1979,17666,2017,38
"11493","27-Jun-2017",968,13,"M�kkelgjerd","Espen",1979,17666,2017,38
"11494","23-May-2017",965,15,"M�kkelgjerd","Espen",1979,17666,2017,38
"11495","18-Oct-2016",969,27,"M�kkelgjerd","Espen",1979,17666,2016,37
"11496","20-Sep-2016",971,26,"M�kkelgjerd","Espen",1979,17666,2016,37
"11497","16-Aug-2016",972,30,"M�kkelgjerd","Espen",1979,17666,2016,37
"11498","19-Jul-2016",978,36,"M�kkelgjerd","Espen",1979,17666,2016,37
"11499","21-Jun-2016",980,33,"M�kkelgjerd","Espen",1979,17666,2016,37
"11500","17-May-2016",990,31,"M�kkelgjerd","Espen",1979,17666,2016,37
"11501","19-Apr-2016",990,31,"M�kkelgjerd","Espen",1979,17666,2016,37
"11502","20-Oct-2015",988,31,"M�kkelgjerd","Espen",1979,17666,2015,36
"11503","30-Sep-2015",993,33,"M�kkelgjerd","Espen",1979,17666,2015,36
"11504","1-Sep-2015",996,36,"M�kkelgjerd","Espen",1979,17666,2015,36
"11505","23-Jun-2015",996,40,"M�kkelgjerd","Espen",1979,17666,2015,36
"11506","26-May-2015",992,37,"M�kkelgjerd","Espen",1979,17666,2015,36
"11507","28-Oct-2014",990,37,"M�kkelgjerd","Espen",1979,17666,2014,35
"11508","30-Sep-2014",987,28,"M�kkelgjerd","Espen",1979,17666,2014,35
"11509","26-Aug-2014",989,29,"M�kkelgjerd","Espen",1979,17666,2014,35
"11510","15-Jul-2014",997,26,"M�kkelgjerd","Espen",1979,17666,2014,35
"11511","24-Jun-2014",992,28,"M�kkelgjerd","Espen",1979,17666,2014,35
"11512","27-May-2014",992,29,"M�kkelgjerd","Espen",1979,17666,2014,35
"11513","1-Oct-2013",992,22,"M�kkelgjerd","Espen",1979,17666,2013,34
"11514","13-Aug-2013",1000,20,"M�kkelgjerd","Espen",1979,17666,2013,34
"11515","11-Jun-2013",1000,27,"M�kkelgjerd","Espen",1979,17666,2013,34
"11516","23-Oct-2012",999,31,"M�kkelgjerd","Espen",1979,17666,2012,33
"11517","18-Sep-2012",1001,27,"M�kkelgjerd","Espen",1979,17666,2012,33
"11518","14-Aug-2012",997,38,"M�kkelgjerd","Espen",1979,17666,2012,33
"11519","3-Jul-2012",992,36,"M�kkelgjerd","Espen",1979,17666,2012,33
"11520","15-May-2012",992,34,"M�kkelgjerd","Espen",1979,17666,2012,33
"11521","22-Nov-2011",987,42,"M�kkelgjerd","Espen",1979,17666,2011,32
"11522","25-Oct-2011",991,45,"M�kkelgjerd","Espen",1979,17666,2011,32
"11523","30-Aug-2011",989,41,"M�kkelgjerd","Espen",1979,17666,2011,32
"11524","12-Jul-2011",994,43,"M�kkelgjerd","Espen",1979,17666,2011,32
"11525","17-May-2011",996,44,"M�kkelgjerd","Espen",1979,17666,2011,32
"11526","26-Oct-2010",996,44,"M�kkelgjerd","Espen",1979,17666,2010,31
"11527","31-Aug-2010",990,37,"M�kkelgjerd","Espen",1979,17666,2010,31
"11528","20-Jul-2010",984,30,"M�kkelgjerd","Espen",1979,17666,2010,31
"11529","22-Jun-2010",986,24,"M�kkelgjerd","Espen",1979,17666,2010,31
"11530","4-May-2010",987,21,"M�kkelgjerd","Espen",1979,17666,2010,31
"11531","15-Dec-2009",989,20,"M�kkelgjerd","Espen",1979,17666,2009,30
"11532","20-Oct-2009",990,18,"M�kkelgjerd","Espen",1979,17666,2009,30
"11533","21-Jul-2009",1003,31,"M�kkelgjerd","Espen",1979,17666,2009,30
"11534","19-May-2009",1002,39,"M�kkelgjerd","Espen",1979,17666,2009,30
"11535","25-Nov-2008",1006,40,"M�kkelgjerd","Espen",1979,17666,2008,29
"11536","9-Sep-2008",993,29,"M�kkelgjerd","Espen",1979,17666,2008,29
"11537","24-Jun-2008",997,35,"M�kkelgjerd","Espen",1979,17666,2008,29
"11538","13-Nov-2007",993,33,"M�kkelgjerd","Espen",1979,17666,2007,28
"11539","28-Aug-2007",990,30,"M�kkelgjerd","Espen",1979,17666,2007,28
"11540","26-Jun-2007",982,26,"M�kkelgjerd","Espen",1979,17666,2007,28
"11541","10-Apr-2007",987,17,"M�kkelgjerd","Espen",1979,17666,2007,28
"11542","19-Dec-2006",980,18,"M�kkelgjerd","Espen",1979,17666,2006,27
"11543","19-Sep-2006",981,18,"M�kkelgjerd","Espen",1979,17666,2006,27
"11544","15-Dec-2005",996,28,"M�kkelgjerd","Espen",1979,17666,2005,26
"11545","15-Sep-2005",1005,26,"M�kkelgjerd","Espen",1979,17666,2005,26
"11546","15-Jul-2005",1005,25,"M�kkelgjerd","Espen",1979,17666,2005,26
"11547","15-Dec-2004",1001,26,"M�kkelgjerd","Espen",1979,17666,2004,25
"11548","15-Sep-2004",1001,20,"M�kkelgjerd","Espen",1979,17666,2004,25
"11549","15-Jul-2004",1001,23,"M�kkelgjerd","Espen",1979,17666,2004,25
"11550","15-May-2004",996,20,"M�kkelgjerd","Espen",1979,17666,2004,25
"11551","15-Feb-2004",999,15,"M�kkelgjerd","Espen",1979,17666,2004,25
"11552","15-Dec-2003",999,15,"M�kkelgjerd","Espen",1979,17666,2003,24
"11553","15-Mar-2003",991,15,"M�kkelgjerd","Espen",1979,17666,2003,24
"11554","31-Dec-2002",986,15,"M�kkelgjerd","Espen",1979,17666,2002,23
"11555","30-Sep-2002",991,15,"M�kkelgjerd","Espen",1979,17666,2002,23
"11556","1-Jul-2001",972,4,"M�kkelgjerd","Espen",1979,17666,2001,22
"83","12-Nov-2024",1029,30,"Anthon","Josh",1982,17946,2024,42
"84","8-Oct-2024",1024,28,"Anthon","Josh",1982,17946,2024,42
"85","9-Jul-2024",1023,40,"Anthon","Josh",1982,17946,2024,42
"86","11-Jun-2024",1022,37,"Anthon","Josh",1982,17946,2024,42
"87","14-May-2024",1019,33,"Anthon","Josh",1982,17946,2024,42
"88","9-Apr-2024",1014,35,"Anthon","Josh",1982,17946,2024,42
"89","12-Mar-2024",1014,32,"Anthon","Josh",1982,17946,2024,42
"90","14-Nov-2023",1014,29,"Anthon","Josh",1982,17946,2023,41
"91","12-Sep-2023",1015,24,"Anthon","Josh",1982,17946,2023,41
"92","8-Aug-2023",1012,16,"Anthon","Josh",1982,17946,2023,41
"93","13-Jun-2023",1010,11,"Anthon","Josh",1982,17946,2023,41
"94","9-May-2023",1027,14,"Anthon","Josh",1982,17946,2023,41
"95","11-Apr-2023",1023,21,"Anthon","Josh",1982,17946,2023,41
"96","14-Jun-2022",1023,31,"Anthon","Josh",1982,17946,2022,40
"97","10-May-2022",1017,23,"Anthon","Josh",1982,17946,2022,40
"98","12-Apr-2022",1015,17,"Anthon","Josh",1982,17946,2022,40
"99","8-Mar-2022",1018,14,"Anthon","Josh",1982,17946,2022,40
"100","12-Oct-2021",1020,14,"Anthon","Josh",1982,17946,2021,39
"101","14-Sep-2021",1023,13,"Anthon","Josh",1982,17946,2021,39
"102","10-Aug-2021",1031,12,"Anthon","Josh",1982,17946,2021,39
"103","8-Jun-2021",1031,10,"Anthon","Josh",1982,17946,2021,39
"104","13-Apr-2021",1045,7,"Anthon","Josh",1982,17946,2021,39
"105","10-Nov-2020",1040,10,"Anthon","Josh",1982,17946,2020,38
"106","14-Jan-2020",1035,40,"Anthon","Josh",1982,17946,2020,38
"107","10-Sep-2019",1035,45,"Anthon","Josh",1982,17946,2019,37
"108","13-Aug-2019",1031,48,"Anthon","Josh",1982,17946,2019,37
"109","9-Jul-2019",1032,44,"Anthon","Josh",1982,17946,2019,37
"110","11-Jun-2019",1032,48,"Anthon","Josh",1982,17946,2019,37
"111","14-May-2019",1037,48,"Anthon","Josh",1982,17946,2019,37
"112","9-Apr-2019",1043,43,"Anthon","Josh",1982,17946,2019,37
"113","19-Mar-2019",1037,49,"Anthon","Josh",1982,17946,2019,37
"114","9-Oct-2018",1033,43,"Anthon","Josh",1982,17946,2018,36
"115","11-Sep-2018",1030,42,"Anthon","Josh",1982,17946,2018,36
"116","26-Jun-2018",1033,53,"Anthon","Josh",1982,17946,2018,36
"117","22-May-2018",1027,45,"Anthon","Josh",1982,17946,2018,36
"118","17-Apr-2018",1030,45,"Anthon","Josh",1982,17946,2018,36
"119","13-Mar-2018",1033,38,"Anthon","Josh",1982,17946,2018,36
"120","25-Oct-2017",1035,34,"Anthon","Josh",1982,17946,2017,35
"121","26-Sep-2017",1040,31,"Anthon","Josh",1982,17946,2017,35
"122","22-Aug-2017",1036,20,"Anthon","Josh",1982,17946,2017,35
"123","25-Jul-2017",1029,17,"Anthon","Josh",1982,17946,2017,35
"124","27-Jun-2017",1046,9,"Anthon","Josh",1982,17946,2017,35
"125","26-Apr-2017",1048,3,"Anthon","Josh",1982,17946,2017,35
"126","18-Nov-2014",1043,15,"Anthon","Josh",1982,17946,2014,32
"127","30-Sep-2014",1037,15,"Anthon","Josh",1982,17946,2014,32
"128","15-Jul-2014",1033,8,"Anthon","Josh",1982,17946,2014,32
"129","22-Oct-2013",1025,18,"Anthon","Josh",1982,17946,2013,31
"130","21-May-2013",1026,18,"Anthon","Josh",1982,17946,2013,31
"131","23-Apr-2013",1046,10,"Anthon","Josh",1982,17946,2013,31
"132","13-Nov-2012",1032,11,"Anthon","Josh",1982,17946,2012,30
"133","23-Oct-2012",1031,11,"Anthon","Josh",1982,17946,2012,30
"134","15-May-2012",1029,48,"Anthon","Josh",1982,17946,2012,30
"135","25-Oct-2011",1035,51,"Anthon","Josh",1982,17946,2011,29
"136","13-Sep-2011",1034,44,"Anthon","Josh",1982,17946,2011,29
"137","30-Aug-2011",1040,39,"Anthon","Josh",1982,17946,2011,29
"138","12-Jul-2011",1034,39,"Anthon","Josh",1982,17946,2011,29
"139","21-Jun-2011",1033,39,"Anthon","Josh",1982,17946,2011,29
"140","17-May-2011",1029,44,"Anthon","Josh",1982,17946,2011,29
"141","29-Mar-2011",1037,47,"Anthon","Josh",1982,17946,2011,29
"142","14-Dec-2010",1036,49,"Anthon","Josh",1982,17946,2010,28
"143","26-Oct-2010",1035,56,"Anthon","Josh",1982,17946,2010,28
"144","31-Aug-2010",1035,54,"Anthon","Josh",1982,17946,2010,28
"145","20-Jul-2010",1033,54,"Anthon","Josh",1982,17946,2010,28
"146","22-Jun-2010",1034,58,"Anthon","Josh",1982,17946,2010,28
"147","4-May-2010",1037,58,"Anthon","Josh",1982,17946,2010,28
"148","23-Mar-2010",1036,58,"Anthon","Josh",1982,17946,2010,28
"149","15-Dec-2009",1034,51,"Anthon","Josh",1982,17946,2009,27
"150","20-Oct-2009",1039,48,"Anthon","Josh",1982,17946,2009,27
"151","1-Sep-2009",1033,58,"Anthon","Josh",1982,17946,2009,27
"152","21-Jul-2009",1028,58,"Anthon","Josh",1982,17946,2009,27
"153","19-May-2009",1027,50,"Anthon","Josh",1982,17946,2009,27
"154","17-Mar-2009",1030,47,"Anthon","Josh",1982,17946,2009,27
"155","25-Nov-2008",1029,56,"Anthon","Josh",1982,17946,2008,26
"156","9-Sep-2008",1023,56,"Anthon","Josh",1982,17946,2008,26
"157","24-Jun-2008",1029,52,"Anthon","Josh",1982,17946,2008,26
"158","29-Apr-2008",1029,48,"Anthon","Josh",1982,17946,2008,26
"159","29-Jan-2008",1029,45,"Anthon","Josh",1982,17946,2008,26
"160","13-Nov-2007",1029,45,"Anthon","Josh",1982,17946,2007,25
"161","28-Aug-2007",1030,52,"Anthon","Josh",1982,17946,2007,25
"162","26-Jun-2007",1030,64,"Anthon","Josh",1982,17946,2007,25
"163","10-Apr-2007",1032,69,"Anthon","Josh",1982,17946,2007,25
"164","19-Dec-2006",1032,72,"Anthon","Josh",1982,17946,2006,24
"165","19-Sep-2006",1027,63,"Anthon","Josh",1982,17946,2006,24
"166","27-Jun-2006",1026,50,"Anthon","Josh",1982,17946,2006,24
"167","18-Apr-2006",1022,51,"Anthon","Josh",1982,17946,2006,24
"168","24-Jan-2006",1018,44,"Anthon","Josh",1982,17946,2006,24
"169","15-Dec-2005",1017,41,"Anthon","Josh",1982,17946,2005,23
"170","15-Sep-2005",1014,44,"Anthon","Josh",1982,17946,2005,23
"171","15-Jul-2005",1017,46,"Anthon","Josh",1982,17946,2005,23
"172","15-May-2005",1014,31,"Anthon","Josh",1982,17946,2005,23
"173","15-Feb-2005",1010,34,"Anthon","Josh",1982,17946,2005,23
"174","15-Dec-2004",1011,35,"Anthon","Josh",1982,17946,2004,22
"175","15-Sep-2004",1009,33,"Anthon","Josh",1982,17946,2004,22
"176","15-Jul-2004",1015,34,"Anthon","Josh",1982,17946,2004,22
"177","15-May-2004",1019,50,"Anthon","Josh",1982,17946,2004,22
"178","15-Feb-2004",1020,58,"Anthon","Josh",1982,17946,2004,22
"179","15-Dec-2003",1020,57,"Anthon","Josh",1982,17946,2003,21
"180","15-Jul-2003",1018,91,"Anthon","Josh",1982,17946,2003,21
"181","15-May-2003",1016,86,"Anthon","Josh",1982,17946,2003,21
"182","15-Mar-2003",1014,74,"Anthon","Josh",1982,17946,2003,21
"183","31-Dec-2002",1013,74,"Anthon","Josh",1982,17946,2002,20
"184","30-Sep-2002",1015,63,"Anthon","Josh",1982,17946,2002,20
"185","28-Jul-2002",1012,44,"Anthon","Josh",1982,17946,2002,20
"186","27-May-2002",1002,39,"Anthon","Josh",1982,17946,2002,20
"187","31-Mar-2002",995,28,"Anthon","Josh",1982,17946,2002,20
"188","16-Dec-2001",986,21,"Anthon","Josh",1982,17946,2001,19
"189","26-Aug-2001",984,17,"Anthon","Josh",1982,17946,2001,19
"190","1-Jul-2001",983,13,"Anthon","Josh",1982,17946,2001,19
"191","29-Apr-2001",1004,4,"Anthon","Josh",1982,17946,2001,19
"718","9-May-2023",976,38,"Baldwin","Jonathan",1969,18114,2023,54
"719","14-Mar-2023",979,36,"Baldwin","Jonathan",1969,18114,2023,54
"720","14-Feb-2023",975,24,"Baldwin","Jonathan",1969,18114,2023,54
"721","8-Nov-2022",973,20,"Baldwin","Jonathan",1969,18114,2022,53
"722","11-Oct-2022",977,17,"Baldwin","Jonathan",1969,18114,2022,53
"723","13-Sep-2022",983,24,"Baldwin","Jonathan",1969,18114,2022,53
"724","9-Aug-2022",990,41,"Baldwin","Jonathan",1969,18114,2022,53
"725","12-Jul-2022",991,50,"Baldwin","Jonathan",1969,18114,2022,53
"726","10-May-2022",999,63,"Baldwin","Jonathan",1969,18114,2022,53
"727","9-Nov-2021",1003,88,"Baldwin","Jonathan",1969,18114,2021,52
"728","12-Oct-2021",1003,92,"Baldwin","Jonathan",1969,18114,2021,52
"729","14-Sep-2021",1002,83,"Baldwin","Jonathan",1969,18114,2021,52
"730","10-Aug-2021",1001,69,"Baldwin","Jonathan",1969,18114,2021,52
"731","13-Jul-2021",1002,64,"Baldwin","Jonathan",1969,18114,2021,52
"732","8-Jun-2021",1006,51,"Baldwin","Jonathan",1969,18114,2021,52
"733","11-May-2021",1005,41,"Baldwin","Jonathan",1969,18114,2021,52
"734","13-Apr-2021",1000,41,"Baldwin","Jonathan",1969,18114,2021,52
"735","9-Mar-2021",999,41,"Baldwin","Jonathan",1969,18114,2021,52
"736","9-Feb-2021",995,41,"Baldwin","Jonathan",1969,18114,2021,52
"737","12-Jan-2021",996,41,"Baldwin","Jonathan",1969,18114,2021,52
"738","8-Dec-2020",997,40,"Baldwin","Jonathan",1969,18114,2020,51
"739","10-Nov-2020",996,40,"Baldwin","Jonathan",1969,18114,2020,51
"740","13-Oct-2020",987,37,"Baldwin","Jonathan",1969,18114,2020,51
"741","11-Aug-2020",990,45,"Baldwin","Jonathan",1969,18114,2020,51
"742","14-Apr-2020",992,73,"Baldwin","Jonathan",1969,18114,2020,51
"743","10-Mar-2020",994,70,"Baldwin","Jonathan",1969,18114,2020,51
"744","14-Jan-2020",993,66,"Baldwin","Jonathan",1969,18114,2020,51
"745","12-Nov-2019",991,60,"Baldwin","Jonathan",1969,18114,2019,50
"746","8-Oct-2019",993,51,"Baldwin","Jonathan",1969,18114,2019,50
"747","10-Sep-2019",995,46,"Baldwin","Jonathan",1969,18114,2019,50
"748","13-Aug-2019",995,39,"Baldwin","Jonathan",1969,18114,2019,50
"749","9-Jul-2019",997,30,"Baldwin","Jonathan",1969,18114,2019,50
"750","11-Jun-2019",999,26,"Baldwin","Jonathan",1969,18114,2019,50
"751","9-Apr-2019",996,31,"Baldwin","Jonathan",1969,18114,2019,50
"752","19-Mar-2019",1001,29,"Baldwin","Jonathan",1969,18114,2019,50
"753","31-Jul-2018",998,43,"Baldwin","Jonathan",1969,18114,2018,49
"754","26-Jun-2018",998,42,"Baldwin","Jonathan",1969,18114,2018,49
"755","22-May-2018",998,37,"Baldwin","Jonathan",1969,18114,2018,49
